ventaFolio,estado,fecha,severidad
421,Venta registrada,2026-01-25 19:47,EXITO
421,Financiamiento capturado,2026-01-25 19:47,EXITO
422,Venta registrada,2026-01-25 19:48,EXITO
422,Financiamiento capturado,2026-01-25 19:48,EXITO
423,Venta registrada,2026-01-25 19:48,EXITO
423,Financiamiento capturado,2026-01-25 19:48,EXITO
424,Venta registrada,2026-01-25 19:48,EXITO
424,Financiamiento capturado,2026-01-25 19:48,EXITO
425,Venta registrada,2026-01-25 19:48,EXITO
425,Financiamiento capturado,2026-01-25 19:48,EXITO
426,Venta registrada,2026-01-25 19:49,EXITO
426,Financiamiento capturado,2026-01-25 19:49,EXITO
427,Venta registrada,2026-01-25 19:52,EXITO
427,Financiamiento capturado,2026-01-25 19:52,EXITO
430,Venta publicada,2026-01-26 16:22,EXITO
430,Venta en revisión,2026-01-26 16:24,ADVERTENCIA
430,Venta aprobada,2026-01-26 16:25,EXITO
430,Venta en solicitud de enrolamiento,2026-01-26 16:28,ADVERTENCIA
430,Código de enrolamiento generado,2026-01-26 16:29,EXITO
430,Equipo enrolado,2026-01-26 16:34,EXITO
430,Equipo desbloqueado,2026-01-26 16:34,EXITO
430,Contrato generado  pendiente de firma,2026-01-26 16:35,INFORMACION
430,Contrato firmado,2026-01-26 16:41,EXITO
430,Venta por cerrar,2026-01-26 16:42,ADVERTENCIA
430,Venta cerrada,2026-01-26 16:42,INFORMACION
430,Pago de anticipo registrado,2026-01-26 16:42,EXITO
430,Equipo desbloqueado,2026-01-26 16:42,EXITO
430,Venta cerrada,2026-01-26 16:42,INFORMACION
430,Pago de anticipo registrado,2026-01-26 16:42,EXITO
430,Equipo desbloqueado,2026-01-26 16:42,EXITO
430,Pago registrado,2026-02-02 19:20,EXITO
430,Equipo desbloqueado,2026-02-02 19:20,EXITO
430,Pago registrado,2026-02-09 19:27,EXITO
430,Equipo desbloqueado,2026-02-09 19:27,EXITO
430,Pago registrado,2026-02-16 16:17,EXITO
430,Equipo desbloqueado,2026-02-16 16:17,EXITO
430,Pago registrado,2026-02-23 18:47,EXITO
430,Equipo desbloqueado,2026-02-23 18:47,EXITO
430,Pago registrado,2026-03-02 14:41,EXITO
430,Equipo desbloqueado,2026-03-02 14:41,EXITO
430,Pago registrado,2026-03-09 19:59,EXITO
430,Equipo desbloqueado,2026-03-09 19:59,EXITO
430,Pago registrado,2026-03-16 17:59,EXITO
430,Equipo desbloqueado,2026-03-16 17:59,EXITO
430,Pago registrado,2026-03-24 18:42,EXITO
430,Equipo desbloqueado,2026-03-24 18:42,EXITO
430,Pago registrado,2026-04-04 10:24,EXITO
430,Equipo desbloqueado,2026-04-04 10:24,EXITO
430,Extensión de pago solicitada,2026-04-12 18:15,ADVERTENCIA
430,Extensión de pago aprobada,2026-04-12 18:17,EXITO
430,Equipo desbloqueado,2026-04-12 18:17,EXITO
430,Extensión de pago aprobada,2026-04-12 18:17,EXITO
430,Equipo desbloqueado,2026-04-12 18:17,EXITO
430,Extensión de pago solicitada,2026-04-14 18:03,ADVERTENCIA
430,Extensión de pago aprobada,2026-04-14 18:03,EXITO
430,Equipo desbloqueado,2026-04-14 18:03,EXITO
430,Extensión de pago solicitada,2026-04-15 18:20,ADVERTENCIA
430,Extensión de pago aprobada,2026-04-15 18:20,EXITO
430,Equipo desbloqueado,2026-04-15 18:20,EXITO
430,Pago registrado,2026-04-15 19:20,EXITO
430,Equipo desbloqueado,2026-04-15 19:20,EXITO
430,Pago registrado,2026-04-21 10:15,EXITO
430,Equipo desbloqueado,2026-04-21 10:15,EXITO
430,Extensión de pago solicitada,2026-05-01 23:07,ADVERTENCIA
430,Extensión de pago aprobada,2026-05-01 23:08,EXITO
430,Equipo desbloqueado,2026-05-01 23:08,EXITO
430,Extensión de pago solicitada,2026-05-04 10:15,ADVERTENCIA
430,Extensión de pago aprobada,2026-05-04 10:15,EXITO
430,Equipo desbloqueado,2026-05-04 10:15,EXITO
430,Extensión de pago solicitada,2026-05-06 18:39,ADVERTENCIA
430,Extensión de pago aprobada,2026-05-06 18:40,EXITO
430,Equipo desbloqueado,2026-05-06 18:40,EXITO
430,Extensión de pago solicitada,2026-05-08 19:19,ADVERTENCIA
430,Extensión de pago aprobada,2026-05-08 19:19,EXITO
430,Equipo desbloqueado,2026-05-08 19:19,EXITO
430,Pago registrado,2026-05-10 18:59,EXITO
430,Equipo desbloqueado,2026-05-10 18:59,EXITO
430,Extensión de pago solicitada,2026-05-19 18:40,ADVERTENCIA
430,Extensión de pago aprobada,2026-05-19 18:42,EXITO
430,Equipo desbloqueado,2026-05-19 18:42,EXITO
430,Extensión de pago solicitada,2026-05-21 18:51,ADVERTENCIA
430,Extensión de pago solicitada,2026-05-21 18:52,ADVERTENCIA
430,Extensión de pago aprobada,2026-05-21 18:53,EXITO
430,Equipo desbloqueado,2026-05-21 18:53,EXITO
430,Extensión de pago solicitada,2026-05-23 18:03,ADVERTENCIA
430,Extensión de pago aprobada,2026-05-23 18:04,EXITO
430,Equipo desbloqueado,2026-05-23 18:04,EXITO
430,Extensión de pago solicitada,2026-05-24 18:40,ADVERTENCIA
430,Extensión de pago aprobada,2026-05-24 18:40,EXITO
430,Equipo desbloqueado,2026-05-24 18:40,EXITO
430,Extensión de pago solicitada,2026-05-25 18:29,ADVERTENCIA
430,Extensión de pago aprobada,2026-05-25 18:30,EXITO
430,Equipo desbloqueado,2026-05-25 18:30,EXITO
430,Pago registrado,2026-05-25 18:40,EXITO
430,Equipo desbloqueado,2026-05-25 18:40,EXITO
431,Venta publicada,2026-01-26 16:55,EXITO
431,Venta en revisión,2026-01-26 16:55,ADVERTENCIA
431,Venta aprobada,2026-01-26 16:56,EXITO
431,Venta aprobada,2026-01-26 16:56,EXITO
431,Venta en solicitud de enrolamiento,2026-01-26 16:59,ADVERTENCIA
431,Código de enrolamiento generado,2026-01-26 16:59,EXITO
431,Equipo enrolado,2026-01-26 17:05,EXITO
431,Equipo desbloqueado,2026-01-26 17:05,EXITO
431,Equipo enrolado,2026-01-26 17:05,EXITO
431,Equipo desbloqueado,2026-01-26 17:05,EXITO
431,Equipo enrolado,2026-01-26 17:05,EXITO
431,Equipo desbloqueado,2026-01-26 17:05,EXITO
431,Equipo enrolado,2026-01-26 17:05,EXITO
431,Equipo desbloqueado,2026-01-26 17:05,EXITO
431,Contrato generado  pendiente de firma,2026-01-26 17:05,INFORMACION
431,Contrato generado  pendiente de firma,2026-01-26 17:05,INFORMACION
431,Contrato generado  pendiente de firma,2026-01-26 17:05,INFORMACION
431,Contrato firmado,2026-01-26 17:09,EXITO
431,Contrato firmado,2026-01-26 17:09,EXITO
431,Venta por cerrar,2026-01-26 17:13,ADVERTENCIA
431,Venta por cerrar,2026-01-26 17:13,ADVERTENCIA
431,Venta por cerrar,2026-01-26 17:14,ADVERTENCIA
431,Venta por cerrar,2026-01-26 17:14,ADVERTENCIA
431,Venta por cerrar,2026-01-26 17:14,ADVERTENCIA
431,Venta cerrada,2026-01-26 17:19,INFORMACION
431,Pago de anticipo registrado,2026-01-26 17:19,EXITO
431,Equipo desbloqueado,2026-01-26 17:19,EXITO
431,Pago registrado,2026-02-02 19:21,EXITO
431,Equipo desbloqueado,2026-02-02 19:21,EXITO
431,Pago registrado,2026-02-09 19:23,EXITO
431,Equipo desbloqueado,2026-02-09 19:23,EXITO
431,Pago registrado,2026-02-16 16:18,EXITO
431,Equipo desbloqueado,2026-02-16 16:18,EXITO
431,Pago registrado,2026-02-23 18:47,EXITO
431,Equipo desbloqueado,2026-02-23 18:47,EXITO
431,Pago registrado,2026-03-02 14:42,EXITO
431,Equipo desbloqueado,2026-03-02 14:42,EXITO
431,Pago registrado,2026-03-09 20:02,EXITO
431,Equipo desbloqueado,2026-03-09 20:02,EXITO
431,Pago registrado,2026-03-16 18:00,EXITO
431,Equipo desbloqueado,2026-03-16 18:00,EXITO
431,Pago registrado,2026-03-24 18:45,EXITO
431,Equipo desbloqueado,2026-03-24 18:45,EXITO
431,Pago registrado,2026-04-04 10:22,EXITO
431,Equipo desbloqueado,2026-04-04 10:22,EXITO
431,Extensión de pago solicitada,2026-04-12 18:15,ADVERTENCIA
431,Extensión de pago aprobada,2026-04-12 18:16,EXITO
431,Equipo desbloqueado,2026-04-12 18:16,EXITO
431,Extensión de pago solicitada,2026-04-14 18:39,ADVERTENCIA
431,Extensión de pago aprobada,2026-04-14 18:39,EXITO
431,Equipo desbloqueado,2026-04-14 18:39,EXITO
431,Extensión de pago solicitada,2026-04-15 22:12,ADVERTENCIA
431,Extensión de pago aprobada,2026-04-15 22:12,EXITO
431,Equipo desbloqueado,2026-04-15 22:12,EXITO
431,Extensión de pago solicitada,2026-04-17 19:26,ADVERTENCIA
431,Extensión de pago aprobada,2026-04-17 19:26,EXITO
431,Equipo desbloqueado,2026-04-17 19:26,EXITO
431,Pago registrado,2026-04-21 10:14,EXITO
431,Equipo desbloqueado,2026-04-21 10:14,EXITO
431,Extensión de pago solicitada,2026-05-01 23:08,ADVERTENCIA
431,Extensión de pago aprobada,2026-05-01 23:08,EXITO
431,Equipo desbloqueado,2026-05-01 23:08,EXITO
431,Extensión de pago solicitada,2026-05-04 10:13,ADVERTENCIA
431,Extensión de pago aprobada,2026-05-04 10:13,EXITO
431,Equipo desbloqueado,2026-05-04 10:13,EXITO
431,Extensión de pago solicitada,2026-05-04 10:14,ADVERTENCIA
431,Extensión de pago aprobada,2026-05-04 10:14,EXITO
431,Equipo desbloqueado,2026-05-04 10:14,EXITO
431,Extensión de pago solicitada,2026-05-06 18:39,ADVERTENCIA
431,Extensión de pago aprobada,2026-05-06 18:41,EXITO
431,Equipo desbloqueado,2026-05-06 18:41,EXITO
431,Extensión de pago solicitada,2026-05-08 19:17,ADVERTENCIA
431,Extensión de pago solicitada,2026-05-08 19:18,ADVERTENCIA
431,Extensión de pago aprobada,2026-05-08 19:19,EXITO
431,Equipo desbloqueado,2026-05-08 19:19,EXITO
431,Pago registrado,2026-05-10 18:58,EXITO
431,Equipo desbloqueado,2026-05-10 18:58,EXITO
431,Extensión de pago solicitada,2026-05-19 18:41,ADVERTENCIA
431,Extensión de pago aprobada,2026-05-19 18:42,EXITO
431,Equipo desbloqueado,2026-05-19 18:42,EXITO
431,Extensión de pago solicitada,2026-05-21 18:53,ADVERTENCIA
431,Extensión de pago aprobada,2026-05-21 18:53,EXITO
431,Equipo desbloqueado,2026-05-21 18:53,EXITO
431,Extensión de pago solicitada,2026-05-23 18:04,ADVERTENCIA
431,Extensión de pago aprobada,2026-05-23 18:04,EXITO
431,Equipo desbloqueado,2026-05-23 18:04,EXITO
431,Extensión de pago solicitada,2026-05-24 18:43,ADVERTENCIA
431,Extensión de pago aprobada,2026-05-24 18:43,EXITO
431,Equipo desbloqueado,2026-05-24 18:43,EXITO
431,Extensión de pago solicitada,2026-05-25 18:28,ADVERTENCIA
431,Extensión de pago aprobada,2026-05-25 18:30,EXITO
431,Equipo desbloqueado,2026-05-25 18:30,EXITO
431,Pago registrado,2026-05-25 18:39,EXITO
431,Equipo desbloqueado,2026-05-25 18:39,EXITO
443,Venta publicada,2026-02-20 19:08,EXITO
443,Venta en revisión,2026-02-20 19:11,ADVERTENCIA
443,Campo rechazado por mesa de control,2026-02-20 19:21,ERROR
443,Campo rechazado por mesa de control,2026-02-20 19:21,ERROR
443,Campo rechazado por mesa de control,2026-02-20 19:21,ERROR
443,Campo rechazado por mesa de control,2026-02-20 19:21,ERROR
443,Campo rechazado por mesa de control,2026-02-20 19:22,ERROR
443,Campo rechazado por mesa de control,2026-02-20 19:22,ERROR
443,Venta aprobada,2026-02-20 19:48,EXITO
443,Venta en solicitud de enrolamiento,2026-02-20 19:52,ADVERTENCIA
443,Código de enrolamiento generado,2026-02-20 19:54,EXITO
443,Equipo enrolado,2026-02-20 19:56,EXITO
443,Equipo desbloqueado,2026-02-20 19:56,EXITO
443,Contrato generado  pendiente de firma,2026-02-20 19:57,INFORMACION
443,Contrato firmado,2026-02-20 20:00,EXITO
443,Venta por cerrar,2026-02-20 20:03,ADVERTENCIA
443,Venta cerrada,2026-02-20 20:03,INFORMACION
443,Pago de anticipo registrado,2026-02-20 20:03,EXITO
443,Equipo desbloqueado,2026-02-20 20:03,EXITO
443,Pago registrado,2026-03-01 18:04,EXITO
443,Equipo desbloqueado,2026-03-01 18:04,EXITO
443,Pago registrado,2026-03-09 18:16,EXITO
443,Equipo desbloqueado,2026-03-09 18:16,EXITO
443,Pago registrado,2026-03-25 16:07,EXITO
443,Equipo desbloqueado,2026-03-25 16:07,EXITO
443,Pago registrado,2026-04-03 13:48,EXITO
443,Equipo desbloqueado,2026-04-03 13:48,EXITO
443,Extensión de pago solicitada,2026-04-11 18:08,ADVERTENCIA
443,Extensión de pago aprobada,2026-04-11 18:08,EXITO
443,Equipo desbloqueado,2026-04-11 18:08,EXITO
443,Pago registrado,2026-04-12 12:49,EXITO
443,Equipo desbloqueado,2026-04-12 12:49,EXITO
443,Pago registrado,2026-04-20 16:50,EXITO
443,Equipo desbloqueado,2026-04-20 16:50,EXITO
443,Extensión de pago solicitada,2026-04-28 19:12,ADVERTENCIA
443,Extensión de pago aprobada,2026-04-28 19:12,EXITO
443,Equipo desbloqueado,2026-04-28 19:12,EXITO
443,Extensión de pago solicitada,2026-04-30 18:07,ADVERTENCIA
443,Extensión de pago aprobada,2026-04-30 18:08,EXITO
443,Equipo desbloqueado,2026-04-30 18:08,EXITO
443,Extensión de pago solicitada,2026-05-02 18:22,ADVERTENCIA
443,Extensión de pago aprobada,2026-05-02 18:23,EXITO
443,Equipo desbloqueado,2026-05-02 18:23,EXITO
443,Pago registrado,2026-05-02 19:45,EXITO
443,Equipo desbloqueado,2026-05-02 19:45,EXITO
443,Extensión de pago solicitada,2026-05-11 20:14,ADVERTENCIA
443,Extensión de pago aprobada,2026-05-11 20:14,EXITO
443,Equipo desbloqueado,2026-05-11 20:14,EXITO
443,Pago registrado,2026-05-12 13:54,EXITO
443,Equipo desbloqueado,2026-05-12 13:54,EXITO
443,Pago registrado,2026-05-20 18:12,EXITO
443,Equipo desbloqueado,2026-05-20 18:12,EXITO
443,Pago registrado,2026-05-28 18:46,EXITO
443,Equipo desbloqueado,2026-05-28 18:46,EXITO
444,Venta publicada,2026-01-28 19:10,EXITO
444,Venta en revisión,2026-01-28 19:11,ADVERTENCIA
444,El comprobante de domicilio ha sido rechazado,2026-01-28 19:13,ERROR
444,COMPROBANTE ILEGIBLE EN EL DOMICILIO,2026-01-28 19:13,ADVERTENCIA
444,Venta aprobada,2026-01-28 19:36,EXITO
444,Venta en solicitud de enrolamiento,2026-01-28 19:39,ADVERTENCIA
444,Código de enrolamiento generado,2026-01-28 19:42,EXITO
444,Equipo enrolado,2026-01-28 19:46,EXITO
444,Equipo desbloqueado,2026-01-28 19:46,EXITO
444,Contrato generado  pendiente de firma,2026-01-28 19:46,INFORMACION
444,Contrato firmado,2026-01-28 19:49,EXITO
444,Venta por cerrar,2026-01-28 19:51,ADVERTENCIA
444,Venta cerrada,2026-01-28 19:51,INFORMACION
444,Pago de anticipo registrado,2026-01-28 19:51,EXITO
444,Equipo desbloqueado,2026-01-28 19:51,EXITO
444,Pago registrado,2026-02-04 18:48,EXITO
444,Equipo desbloqueado,2026-02-04 18:48,EXITO
444,Pago registrado,2026-02-11 17:36,EXITO
444,Equipo desbloqueado,2026-02-11 17:36,EXITO
445,Venta publicada,2026-02-04 13:45,EXITO
445,Venta en revisión,2026-02-04 13:58,ADVERTENCIA
445,El apellido materno del cliente ha sido rechazado,2026-02-04 14:00,ERROR
445,La CURP del cliente ha sido rechazada,2026-02-04 14:01,ERROR
445,La CURP del cliente ha sido rechazada,2026-02-04 14:06,ERROR
445,Venta aprobada,2026-02-04 14:10,EXITO
445,Venta aprobada,2026-02-04 14:10,EXITO
445,Venta en solicitud de enrolamiento,2026-02-04 14:12,ADVERTENCIA
445,Código de enrolamiento generado,2026-02-04 14:14,EXITO
445,Equipo enrolado,2026-02-04 15:05,EXITO
445,Equipo desbloqueado,2026-02-04 15:05,EXITO
445,Contrato generado  pendiente de firma,2026-02-04 15:06,INFORMACION
445,Contrato firmado,2026-02-04 15:08,EXITO
445,Venta por cerrar,2026-02-04 15:09,ADVERTENCIA
445,Venta cerrada,2026-02-04 15:09,INFORMACION
445,Pago de anticipo registrado,2026-02-04 15:09,EXITO
445,Equipo desbloqueado,2026-02-04 15:09,EXITO
445,Pago registrado,2026-02-04 15:16,EXITO
445,Equipo desbloqueado,2026-02-04 15:16,EXITO
445,Pago registrado,2026-02-15 15:31,EXITO
445,Equipo desbloqueado,2026-02-15 15:31,EXITO
445,Pago registrado,2026-02-25 15:02,EXITO
445,Equipo desbloqueado,2026-02-25 15:02,EXITO
445,Pago registrado,2026-03-09 11:28,EXITO
445,Equipo desbloqueado,2026-03-09 11:28,EXITO
445,Pago registrado,2026-03-18 16:46,EXITO
445,Equipo desbloqueado,2026-03-18 16:46,EXITO
445,Pago registrado,2026-03-30 12:13,EXITO
445,Equipo desbloqueado,2026-03-30 12:13,EXITO
445,Pago registrado,2026-04-16 17:55,EXITO
445,Equipo desbloqueado,2026-04-16 17:55,EXITO
445,Pago registrado,2026-04-25 16:59,EXITO
445,Equipo desbloqueado,2026-04-25 16:59,EXITO
445,Pago registrado,2026-05-04 14:31,EXITO
445,Equipo desbloqueado,2026-05-04 14:31,EXITO
445,Pago registrado,2026-05-19 13:54,EXITO
445,Equipo desbloqueado,2026-05-19 13:54,EXITO
445,Pago registrado,2026-05-26 11:41,EXITO
445,Equipo desbloqueado,2026-05-26 11:41,EXITO
458,Venta registrada,2026-01-30 01:32,EXITO
458,Financiamiento capturado,2026-01-30 01:32,EXITO
460,Venta registrada,2026-01-30 01:36,EXITO
460,Financiamiento capturado,2026-01-30 01:36,EXITO
461,Venta registrada,2026-01-30 01:38,EXITO
461,Financiamiento capturado,2026-01-30 01:38,EXITO
462,Venta registrada,2026-01-30 01:40,EXITO
462,Financiamiento capturado,2026-01-30 01:40,EXITO
463,Venta registrada,2026-01-30 01:44,EXITO
463,Financiamiento capturado,2026-01-30 01:44,EXITO
464,Venta registrada,2026-01-30 01:46,EXITO
464,Financiamiento capturado,2026-01-30 01:46,EXITO
465,Venta registrada,2026-01-30 01:48,EXITO
465,Financiamiento capturado,2026-01-30 01:48,EXITO
466,Venta registrada,2026-01-30 01:50,EXITO
466,Financiamiento capturado,2026-01-30 01:50,EXITO
467,Venta registrada,2026-01-30 01:52,EXITO
467,Financiamiento capturado,2026-01-30 01:52,EXITO
468,Venta registrada,2026-01-30 01:54,EXITO
468,Financiamiento capturado,2026-01-30 01:54,EXITO
469,Venta registrada,2026-01-30 01:56,EXITO
469,Financiamiento capturado,2026-01-30 01:56,EXITO
470,Venta registrada,2026-01-30 01:58,EXITO
470,Financiamiento capturado,2026-01-30 01:58,EXITO
472,Venta registrada,2026-01-30 02:07,EXITO
472,Financiamiento capturado,2026-01-30 02:07,EXITO
473,Venta registrada,2026-01-30 02:09,EXITO
473,Financiamiento capturado,2026-01-30 02:09,EXITO
474,Venta registrada,2026-01-30 02:10,EXITO
474,Financiamiento capturado,2026-01-30 02:10,EXITO
475,Venta registrada,2026-01-30 02:14,EXITO
475,Financiamiento capturado,2026-01-30 02:14,EXITO
476,Venta registrada,2026-01-30 02:16,EXITO
476,Financiamiento capturado,2026-01-30 02:16,EXITO
477,Venta registrada,2026-01-30 02:17,EXITO
477,Financiamiento capturado,2026-01-30 02:17,EXITO
478,Venta registrada,2026-01-30 02:19,EXITO
478,Financiamiento capturado,2026-01-30 02:19,EXITO
479,Venta registrada,2026-01-30 02:21,EXITO
479,Financiamiento capturado,2026-01-30 02:21,EXITO
480,Venta registrada,2026-01-30 02:22,EXITO
480,Financiamiento capturado,2026-01-30 02:22,EXITO
481,Venta registrada,2026-01-30 02:24,EXITO
481,Financiamiento capturado,2026-01-30 02:24,EXITO
482,Venta registrada,2026-01-30 02:25,EXITO
482,Financiamiento capturado,2026-01-30 02:25,EXITO
484,Venta registrada,2026-01-30 11:07,EXITO
484,Financiamiento capturado,2026-01-30 11:07,EXITO
484,Pago registrado,2026-01-30 11:09,EXITO
484,Equipo desbloqueado,2026-01-30 11:09,EXITO
487,Venta registrada,2026-01-30 21:16,EXITO
487,Financiamiento capturado,2026-01-30 21:16,EXITO
489,Venta registrada,2026-01-30 21:36,EXITO
489,Financiamiento capturado,2026-01-30 21:36,EXITO
490,Venta registrada,2026-01-30 21:38,EXITO
490,Financiamiento capturado,2026-01-30 21:38,EXITO
491,Venta registrada,2026-01-30 21:40,EXITO
491,Financiamiento capturado,2026-01-30 21:40,EXITO
492,Venta registrada,2026-01-31 00:51,EXITO
492,Financiamiento capturado,2026-01-31 00:51,EXITO
493,Venta registrada,2026-01-31 00:52,EXITO
493,Financiamiento capturado,2026-01-31 00:52,EXITO
495,Venta registrada,2026-01-31 00:54,EXITO
495,Financiamiento capturado,2026-01-31 00:54,EXITO
496,Venta registrada,2026-01-31 00:55,EXITO
496,Financiamiento capturado,2026-01-31 00:55,EXITO
497,Venta registrada,2026-01-31 00:57,EXITO
497,Financiamiento capturado,2026-01-31 00:57,EXITO
499,Venta registrada,2026-01-31 00:59,EXITO
499,Financiamiento capturado,2026-01-31 00:59,EXITO
500,Venta registrada,2026-01-31 01:00,EXITO
500,Financiamiento capturado,2026-01-31 01:00,EXITO
501,Venta registrada,2026-01-31 01:01,EXITO
501,Financiamiento capturado,2026-01-31 01:01,EXITO
503,Venta registrada,2026-01-31 01:06,EXITO
503,Financiamiento capturado,2026-01-31 01:06,EXITO
504,Venta registrada,2026-01-31 01:07,EXITO
504,Financiamiento capturado,2026-01-31 01:07,EXITO
505,Venta registrada,2026-01-31 01:08,EXITO
505,Financiamiento capturado,2026-01-31 01:08,EXITO
506,Venta registrada,2026-01-31 01:09,EXITO
506,Financiamiento capturado,2026-01-31 01:09,EXITO
506,Pago registrado,2026-01-31 15:10,EXITO
506,Equipo desbloqueado,2026-01-31 15:10,EXITO
507,Venta registrada,2026-01-31 01:10,EXITO
507,Financiamiento capturado,2026-01-31 01:10,EXITO
509,Venta registrada,2026-01-31 01:13,EXITO
509,Financiamiento capturado,2026-01-31 01:13,EXITO
511,Venta registrada,2026-01-31 01:15,EXITO
511,Financiamiento capturado,2026-01-31 01:15,EXITO
513,Venta registrada,2026-01-31 01:17,EXITO
513,Financiamiento capturado,2026-01-31 01:17,EXITO
515,Venta registrada,2026-01-31 01:19,EXITO
515,Financiamiento capturado,2026-01-31 01:19,EXITO
517,Venta registrada,2026-01-31 01:40,EXITO
517,Financiamiento capturado,2026-01-31 01:40,EXITO
518,Venta registrada,2026-01-31 01:44,EXITO
518,Financiamiento capturado,2026-01-31 01:44,EXITO
522,Venta publicada,2026-02-01 13:37,EXITO
522,Venta en revisión,2026-02-01 13:38,ADVERTENCIA
522,La CURP del cliente ha sido rechazada,2026-02-01 13:41,ERROR
522,Campo rechazado por mesa de control,2026-02-01 13:43,ERROR
522,Venta aprobada,2026-02-01 13:49,EXITO
522,Venta aprobada,2026-02-01 13:49,EXITO
